External ID,Title,Internal Title,Description,Short Description,Series Name,Season Number,Episode Number,Keywords,Categories,Release Date,Video Filename,Artwork Filename,Series Artwork Filename,Closed Caption Filename,Genre Source,Genre Value,Rating Source,Rating Value,Cut Points ,Entry Type,Is Ad?,Is Promo?,Burn-in Captions?
PTV-S-D-2023-001,Edge of Evil,Petrocelli -- Edge of Evil,"After being accused of murder, suspect Adam North asks the victim's best friend, Petrocelli to defend him.","Suspected murderer asks Petrocelli, the victim's friend, to defend him.",Petrocelli Animated Series,1,9,Petrocelli,Drama,2023/03/03,Petrocelli-Edge-of-Evil_2p-1080-full-credits.mp4,Petrocelli_title-img.jpg,Petrocelli_title-img.jpg,,roku,Drama,USA_PR,TVPG,"00:13:51.000,00:29:13.500,00:36:44.000",Movie,,,
PTV-S-D-2023-001,Once Upon a Victim,Petrocelli -- Once Upon a Victim,"Dr. Leo is arrested for murdering Rita Philips, the main financial supporter of Dr. Leo's hospital. The motive should be the end of support, but Petrocelli thinks the real killer must have a better motive.",Petrocelli takes the case of a suspect accused of murdering his leading supporter.,Petrocelli Animated Series,1,10,Petrocelli,Drama,2023/03/03,Petrocelli-Once-Upon-A-Victim_2p-1080-full-credits.mp4,Petrocelli_title-img.jpg,Petrocelli_title-img.jpg,,roku,Drama,USA_PR,TVPG,"00:12:00.400,00:22:03.000,00:38:39.550",Movie,,,
PTV-S-D-2023-001,Counterploy,Petrocelli -- Counterploy,Pete's friend John Deiman is a cop who is said to have murdered his wife's lover but insists he's innocent so Pete asks Tony to help him out.,Petrocelli takes the case of a cop suspected of murder.,Petrocelli Animated Series,1,11,Petrocelli,Drama,2023/03/03,Petrocelli-Counterploy_2p-1080-full-credits.mp4,Petrocelli_title-img.jpg,Petrocelli_title-img.jpg,,roku,Drama,USA_PR,TVPG,"00:16:48.400,00:28:14.000,00:35:31.400",Movie,,,
PTV-S-D-2023-001,By Reason of Madness,Petrocelli -- By Reason of Madness,Petrocelli defends a wife accused of killing her husband. She knows she killed him but says she didn't know she was doing it. Petrocelli soon realizes she was mentally ill and has to prove her not guilty by reason of insanity.,Petrocelli defends a wife accused of killing her husband. ,Petrocelli Animated Series,1,12,Petrocelli,Drama,2023/03/03,Petrocelli-By-Reason-of-Madness_2p-1080-full-credits.mp4,Petrocelli_title-img.jpg,Petrocelli_title-img.jpg,,roku,Drama,USA_PR,TVPG,"00:16:03.500,00:25:27.400,00:32:23.600",Movie,,,
PTV-S-D-2023-001,A Fallen Idol,Petrocelli -- A Fallen Idol,Tony's childhood friend Frankie Copa (now a professional boxer) needs a defense attorney after his manager is beaten to death and Frankie is found on the scene.,Petrocelli's boxer friend is suspected of killing his manager,Petrocelli Animated Series,1,13,Petrocelli,Drama,2023/03/03,Petrocelli-A-Fallen-Idol_2p-1080-full-credits.mp4,Petrocelli_title-img.jpg,Petrocelli_title-img.jpg,,roku,Drama,USA_PR,TVPG,"00:15:04.500,00:29:26.600,00:38:57.500",Movie,,,
PTV-S-W-2023-001,Showdown,Bonanza Showdown,The Cartwrights unknowingly hire a bank robber to work at the Ponderosa. Only Joe is suspicious.,Little Joe is suspicious of a new hire at the Ponderosa,Bonanza Animated Series,1,12,Bonanza,Western,2023/03/03,Bonanza-Showdown_2p-1080-full-credits.mp4,Bonanza-Series-Image.jpg,Bonanza-Series-Image.jpg,,roku,Western,USA_PR,TVPG,"00:03:32.000,00:15:00.000,00:28:56.000,00:34:37.400",Movie,,,
PTV-S-W-2023-001,The Last Viking,Bonanza The Last Viking,"Hoss’ Uncle Gunnar arrives at the Ponderosa on a visit, bringing more than just memories with him.",Hoss's uncle visits the Ponderosa.,Bonanza Animated Series,1,13,Bonanza,Western,2023/03/03,Bonanza-The-Last-Viking_2p-1080-full-credits.mp4,Bonanza-Series-Image.jpg,Bonanza-Series-Image.jpg,,roku,Western,USA_PR,TVPG,"00:03:14.000,00:14:40.500,00:25:41.500,00:38:02.000",Movie,,,
PTV-S-W-2023-001,Desert Justice,Bonanza Desert Justice,A Ponderosa ranch hand is arrested and taken away for trial. Adam and Hoss go along.,Hoss and Little Joe accompany a ranch hand accused of murder.,Bonanza Animated Series,1,14,Bonanza,Western,2023/03/03,Bonanza-Desert-Justice_2p-1080-full-credits.mp4,Bonanza-Series-Image.jpg,Bonanza-Series-Image.jpg,,roku,Western,USA_PR,TVPG,"00:02:12.000,00:15:47.300,00:21:45.000,00:36:48.000",Movie,,,
PTV-S-W-2023-001,Badge Without Honor,Bonanza Badge Without Honor,"A hired killer poses as Deputy Marshal to take a friend of Ben’s to Sacramento for a trial, really meaning to kill him.",A fake U.S. marshal takes Ben's friend to Sacramento for a fake trial and real murder.,Bonanza Animated Series,1,15,Bonanza,Western,2023/03/03,Bonanza-Badge-Without-Honor_2p-1080-full-credits.mp4,Bonanza-Series-Image.jpg,Bonanza-Series-Image.jpg,,roku,Western,USA_PR,TVPG,"00:02:10.200,00:16:34.000,00:26:40.000,00:36:41.000",Movie,,,
PTV-S-W-2023-001,Escape to Ponderosa,Bonanza Escape to Ponderosa,Three men who escaped from an army prison take refuge at the Ponderosa from an unlikable commanding officer.,Three soldiers escape Army prison and an abusive commanding officer.,Bonanza Animated Series,1,16,Bonanza,Western,2023/03/03,Bonanza-Escape-to-Ponderosa_2p-1080-full-credits.mp4,Bonanza-Series-Image.jpg,Bonanza-Series-Image.jpg,,roku,Western,USA_PR,TVPG,"00:01:48.000,00:15:27.700,00:29:09.400,00:38:27.000",Movie,,,
PTV-F-F-2023-001,Hercules: the animated movie,Hercules,"Hercules performs his Labors, sails with the Argonauts, and romances the fair Iole.","Hercules performs his Labors, sails with the Argonauts, and romances the fair Iole.",,,,Hercules,Fantasy,2023/03/07,Hercules_2p-1080-credit-role.mp4,Hercules_title-img.jpg,,,roku,Fantasy,USA_PR,TVPG,"00:17:57.500,00:32:35.000,00:46:54.000,00:54:13.000,01:04:22.500,01:26:06.100",Movie,,,
PTV-F-SF-2023-001,Prisoners of the Lost Planet: the animated movie,Prisoners of the Lost Planet,"Three people are transported into a parallel reality, where they find they must use modern technology, but medieval weapons, in order to save the citizenry from a murderous warlord.",Three people are transported into a parallel reality.,,,,Prisoners of the Lost Planet,Science Fiction,2022/12/12,Prisoners-of-the-Lost-Planet_2p-1080-credit-role.mp4,Prisoners-of-the-Lost-Planet_title-img.jpg,,,roku,Science Fiction,USA_PR,TVPG,"00:11:52.000,00:27:29.000,00:47:35.000,01:02:46.050,01:16:17.450",Movie,,,
PTV-F-A-2023-001,TNT! the animated movie,TNT!,A young karate expert searches for her brother's killer in Hong Kong.,A young karate expert searches for her brother's killer in Hong Kong.,,,,TNT,Action,2022/12/12,TNT_2p-1080-pecanLogo-credit-role.mp4,TNT_title-img.jpg,,,roku,Action,USA_PR,TVMA,"00:15:27.000,00:28:26.500,00:42:27.650,00:57:05.600",Movie,,,
